[03.20 08:18:14] ┇ INFO    ┇           chrisbase.data ┇ Set random seed to 7
[03.20 08:18:14] ┇ INFO    ┇                     gner ┇ Convert data/GNER-QE/pile-ner-sampled-N19988-part1/*.jsonl[5] => data/GNER-QE/pile-ner-sampled-N19988-part1-quality_est-max_sampled=3.jsonl
[03.20 08:18:14] ┇ INFO    ┇           chrisbase.data ┇ =========================================================================================================================================
[03.20 08:18:14] ┇ INFO    ┇           chrisbase.data ┇ [INIT] python /raid/chrisjihee/proj/GNER/generate.py convert_to_qe_data data/GNER-QE/pile-ner-sampled-N19988-part1/*.jsonl
[03.20 08:18:14] ┇ INFO    ┇           chrisbase.data ┇ =========================================================================================================================================
[03.20 08:18:14] ┇ INFO    ┇                     gner ┇ [input_file] data/GNER-QE/pile-ner-sampled-N19988-part1/pile-ner-sampled-N19988-from-00000-to-01000-hybrid_gen-by_beam-amount=5x10.jsonl: #item=1000
[03.20 08:18:21] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-00000-to-01000-hybrid_gen-by_beam-amount=5x10:   0%|                    |    1/1000 [0:00:06<1:49:18, 0.15Hz] | avg_combined=320, avg_sampled=73, max_f1=0.957
[03.20 09:41:37] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▊               |  238/1000 [0:16:39<0:53:16, 0.24Hz] | avg_combined=146, avg_sampled=37, max_f1=0.904
[03.20 09:41:40] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▊               |  239/1000 [0:16:41<0:53:10, 0.24Hz] | avg_combined=146, avg_sampled=37, max_f1=0.904
[03.20 09:41:46] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▊               |  240/1000 [0:16:47<0:52:53, 0.24Hz] | avg_combined=147, avg_sampled=37, max_f1=0.905
[03.20 09:41:50] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▊               |  241/1000 [0:16:51<0:52:40, 0.24Hz] | avg_combined=147, avg_sampled=37, max_f1=0.905
[03.20 09:41:54] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▊               |  242/1000 [0:16:55<0:52:55, 0.24Hz] | avg_combined=147, avg_sampled=37, max_f1=0.905
[03.20 09:42:00] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▊               |  243/1000 [0:17:01<0:53:02, 0.24Hz] | avg_combined=147, avg_sampled=37, max_f1=0.904
[03.20 09:42:02] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▉               |  244/1000 [0:17:04<0:52:37, 0.24Hz] | avg_combined=147, avg_sampled=37, max_f1=0.904
[03.20 09:42:06] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  24%|████▉               |  245/1000 [0:17:07<0:50:58, 0.25Hz] | avg_combined=147, avg_sampled=37, max_f1=0.904
[03.20 09:42:08] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|████▉               |  246/1000 [0:17:10<0:50:08, 0.25Hz] | avg_combined=147, avg_sampled=37, max_f1=0.903
[03.20 09:42:13] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|████▉               |  247/1000 [0:17:14<0:49:35, 0.25Hz] | avg_combined=147, avg_sampled=37, max_f1=0.904
[03.20 09:42:18] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|████▉               |  248/1000 [0:17:19<0:49:52, 0.25Hz] | avg_combined=147, avg_sampled=37, max_f1=0.904
[03.20 09:42:24] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|████▉               |  249/1000 [0:17:26<0:49:55, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.904
[03.20 09:42:27] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|█████               |  250/1000 [0:17:29<0:49:27, 0.25Hz] | avg_combined=148, avg_sampled=38, max_f1=0.904
[03.20 09:42:31] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|█████               |  251/1000 [0:17:32<0:49:35, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:42:36] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|█████               |  252/1000 [0:17:37<0:49:58, 0.25Hz] | avg_combined=148, avg_sampled=38, max_f1=0.905
[03.20 09:42:39] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|█████               |  253/1000 [0:17:40<0:49:48, 0.25Hz] | avg_combined=148, avg_sampled=38, max_f1=0.905
[03.20 09:42:43] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  25%|█████               |  254/1000 [0:17:44<0:49:31, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:42:47] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████               |  255/1000 [0:17:48<0:49:50, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:42:50] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████               |  256/1000 [0:17:51<0:48:37, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:42:55] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▏              |  257/1000 [0:17:57<0:47:58, 0.26Hz] | avg_combined=148, avg_sampled=37, max_f1=0.905
[03.20 09:42:58] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▏              |  258/1000 [0:17:59<0:47:51, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:43:03] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▏              |  259/1000 [0:18:04<0:47:36, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:43:06] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▏              |  260/1000 [0:18:08<0:47:17, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:43:10] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▏              |  261/1000 [0:18:12<0:47:31, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:43:14] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▏              |  262/1000 [0:18:15<0:47:19, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:43:20] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▎              |  263/1000 [0:18:21<0:47:42, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.907
[03.20 09:43:22] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▎              |  264/1000 [0:18:23<0:47:34, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.907
[03.20 09:43:25] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  26%|█████▎              |  265/1000 [0:18:26<0:47:58, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.907
[03.20 09:43:27] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▎              |  266/1000 [0:18:29<0:47:30, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.907
[03.20 09:43:33] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▎              |  267/1000 [0:18:34<0:47:49, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:43:37] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▎              |  268/1000 [0:18:38<0:47:41, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:43:39] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▍              |  269/1000 [0:18:40<0:47:30, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:43:43] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▍              |  270/1000 [0:18:44<0:47:42, 0.26Hz] | avg_combined=147, avg_sampled=38, max_f1=0.907
[03.20 09:43:50] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▍              |  271/1000 [0:18:51<0:47:52, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.908
[03.20 09:43:52] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▍              |  272/1000 [0:18:54<0:47:46, 0.25Hz] | avg_combined=147, avg_sampled=37, max_f1=0.908
[03.20 09:43:59] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▍              |  273/1000 [0:19:01<0:48:16, 0.25Hz] | avg_combined=147, avg_sampled=37, max_f1=0.908
[03.20 09:44:03] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  27%|█████▍              |  274/1000 [0:19:05<0:48:23, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.907
[03.20 09:44:06] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▌              |  275/1000 [0:19:07<0:48:09, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.907
[03.20 09:44:11] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▌              |  276/1000 [0:19:13<0:47:57, 0.25Hz] | avg_combined=148, avg_sampled=38, max_f1=0.907
[03.20 09:44:17] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▌              |  277/1000 [0:19:18<0:48:22, 0.25Hz] | avg_combined=148, avg_sampled=38, max_f1=0.905
[03.20 09:44:20] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▌              |  278/1000 [0:19:21<0:48:23, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:44:23] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▌              |  279/1000 [0:19:25<0:48:09, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:44:26] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▌              |  280/1000 [0:19:28<0:48:00, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:44:29] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▌              |  281/1000 [0:19:30<0:47:56, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:44:32] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▋              |  282/1000 [0:19:33<0:47:46, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.905
[03.20 09:44:36] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▋              |  283/1000 [0:19:37<0:47:41, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:44:40] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▋              |  284/1000 [0:19:41<0:47:19, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:44:46] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  28%|█████▋              |  285/1000 [0:19:47<0:47:33, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:44:48] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▋              |  286/1000 [0:19:50<0:47:23, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.906
[03.20 09:44:52] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▋              |  287/1000 [0:19:53<0:47:13, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.907
[03.20 09:44:56] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▊              |  288/1000 [0:19:57<0:47:26, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.907
[03.20 09:45:00] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▊              |  289/1000 [0:20:02<0:47:06, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.907
[03.20 09:45:04] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▊              |  290/1000 [0:20:06<0:46:44, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.906
[03.20 09:45:08] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▊              |  291/1000 [0:20:09<0:46:54, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.906
[03.20 09:45:11] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▊              |  292/1000 [0:20:13<0:46:50, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.907
[03.20 09:45:15] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▊              |  293/1000 [0:20:17<0:46:46, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.907
[03.20 09:45:18] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  29%|█████▉              |  294/1000 [0:20:19<0:46:43, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.907
[03.20 09:45:24] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|█████▉              |  295/1000 [0:20:25<0:46:37, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.908
[03.20 09:45:27] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|█████▉              |  296/1000 [0:20:29<0:45:37, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.908
[03.20 09:45:30] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|█████▉              |  297/1000 [0:20:31<0:45:31, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.908
[03.20 09:45:35] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|█████▉              |  298/1000 [0:20:37<0:45:55, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.908
[03.20 09:45:39] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|█████▉              |  299/1000 [0:20:41<0:45:58, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.908
[03.20 09:45:42] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|██████              |  300/1000 [0:20:43<0:45:52, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.908
[03.20 09:45:46] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|██████              |  301/1000 [0:20:47<0:45:57, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.909
[03.20 09:45:50] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|██████              |  302/1000 [0:20:52<0:46:11, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.909
[03.20 09:45:52] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|██████              |  303/1000 [0:20:54<0:45:30, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.908
[03.20 09:45:57] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|██████              |  304/1000 [0:20:58<0:45:33, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.909
[03.20 09:46:01] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  30%|██████              |  305/1000 [0:21:02<0:45:26, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.909
[03.20 09:46:04] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████              |  306/1000 [0:21:06<0:44:52, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.910
[03.20 09:46:09] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▏             |  307/1000 [0:21:10<0:45:13, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.910
[03.20 09:46:13] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▏             |  308/1000 [0:21:14<0:45:10, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:15] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▏             |  309/1000 [0:21:17<0:45:09, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:23] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▏             |  310/1000 [0:21:24<0:45:34, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:26] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▏             |  311/1000 [0:21:28<0:45:18, 0.25Hz] | avg_combined=146, avg_sampled=38, max_f1=0.910
[03.20 09:46:29] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▏             |  312/1000 [0:21:30<0:44:28, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.909
[03.20 09:46:32] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▎             |  313/1000 [0:21:33<0:44:26, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.910
[03.20 09:46:36] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  31%|██████▎             |  314/1000 [0:21:37<0:44:25, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.910
[03.20 09:46:40] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▎             |  315/1000 [0:21:41<0:44:12, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:46] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▎             |  316/1000 [0:21:47<0:44:39, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:48] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▎             |  317/1000 [0:21:49<0:44:22, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:51] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▎             |  318/1000 [0:21:52<0:44:00, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:53] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▍             |  319/1000 [0:21:55<0:43:54, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.911
[03.20 09:46:58] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▍             |  320/1000 [0:21:59<0:43:36, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.912
[03.20 09:47:01] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▍             |  321/1000 [0:22:03<0:43:42, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.912
[03.20 09:47:04] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▍             |  322/1000 [0:22:05<0:43:15, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.912
[03.20 09:47:09] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▍             |  323/1000 [0:22:11<0:43:31, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.912
[03.20 09:47:14] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▍             |  324/1000 [0:22:15<0:43:32, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.912
[03.20 09:47:16] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  32%|██████▌             |  325/1000 [0:22:18<0:43:17, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.912
[03.20 09:47:23] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  33%|██████▌             |  326/1000 [0:22:25<0:43:26, 0.26Hz] | avg_combined=146, avg_sampled=38, max_f1=0.912
[03.20 09:47:30] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  33%|██████▌             |  327/1000 [0:22:31<0:44:09, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.911
[03.20 09:47:32] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  33%|██████▌             |  328/1000 [0:22:34<0:43:58, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.910
[03.20 09:47:37] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  33%|██████▌             |  329/1000 [0:22:39<0:44:24, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.910
[03.20 09:47:43] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  33%|██████▌             |  330/1000 [0:22:45<0:44:25, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.910
[03.20 09:47:47] ┇ INFO    ┇                     gner ┇   - Converting pile-ner-sampled-N19988-from-01000-to-02000-hybrid_gen-by_beam-amount=5x10:  33%|██████▌             |  331/1000 [0:22:48<0:44:19, 0.25Hz] | avg_combined=147, avg_sampled=38, max_f1=0.911
